date,latitude,longitude,altitude_m,ndvi,albedo,cloud_cover_pct,humidity_pct,insolation_wm2,day_of_year,month,year,lst_celsius
2021-06-22,12.0025,46.2335,440.1,0.4658,0.2673,53.84,55.55,245.88,173,6,2021,25.135
2021-06-23,-25.0005,67.9074,37.7,0.6851,0.1846,51.0,73.99,235.35,174,6,2021,19.514
2021-06-24,23.3978,-88.8219,341.0,0.6663,0.143,36.6,65.82,257.68,175,6,2021,20.448
2021-06-25,43.2147,-176.4076,106.9,0.4603,0.2109,19.99,64.87,301.76,176,6,2021,12.541
2021-06-26,33.5821,80.4397,412.5,0.4494,0.1996,53.38,76.29,205.4,177,6,2021,15.27
2021-06-27,-55.2457,12.8364,592.2,0.219,0.2393,59.86,70.88,191.11,178,6,2021,5.163
2021-06-28,-2.3392,121.0024,390.7,0.3705,0.2088,61.88,45.45,265.73,179,6,2021,28.925
2021-06-29,-47.4084,115.6998,75.4,0.3473,0.2825,57.3,69.09,221.97,180,6,2021,10.292
2021-06-30,-30.9546,123.5974,78.8,0.5077,0.232,60.42,61.2,229.32,181,6,2021,13.881
2021-07-01,58.3995,-5.3659,578.3,0.423,0.2567,40.82,57.3,271.13,182,7,2021,3.887
2021-07-02,-42.9005,-59.8938,769.4,0.3368,0.2586,0.0,58.29,309.51,183,7,2021,12.823
2021-07-03,-0.1334,104.961,191.0,0.4648,0.2633,54.08,64.3,227.94,184,7,2021,26.236
2021-07-04,14.1787,-17.5341,163.8,0.5352,0.2547,58.22,70.55,226.77,185,7,2021,22.682
2021-07-05,24.2958,-113.9608,500.1,0.5265,0.2835,11.83,69.76,273.93,186,7,2021,21.023
2021-07-06,7.1578,127.7906,242.8,0.2867,0.2214,51.03,65.04,267.39,187,7,2021,18.568
2021-07-07,-58.8275,137.7216,389.3,0.4112,0.3271,45.33,55.92,228.73,188,7,2021,5.119
2021-07-08,-20.8246,-12.1285,520.8,0.3223,0.2535,34.49,52.34,283.18,189,7,2021,20.562
2021-07-09,2.1254,-152.7481,572.1,0.5521,0.2034,22.1,48.06,306.58,190,7,2021,32.237
2021-07-10,-49.456,-40.3826,474.7,0.5003,0.2734,34.34,54.35,231.95,191,7,2021,5.443
2021-07-11,-17.9248,109.2736,4.5,0.3572,0.2304,61.84,86.7,198.25,192,7,2021,14.136
2021-07-12,-56.0156,144.6387,51.3,0.326,0.2982,63.18,57.83,188.68,193,7,2021,3.556
2021-07-13,-50.5706,-106.7498,340.0,0.3591,0.379,5.08,50.15,263.29,194,7,2021,6.688
2021-07-14,-12.3692,-155.8895,492.3,0.209,0.2416,26.72,60.0,270.99,195,7,2021,21.646
2021-07-15,-44.0741,135.8462,898.7,0.437,0.2912,50.55,54.16,238.42,196,7,2021,6.911
2021-07-16,8.1049,-39.8142,102.0,0.3983,0.1986,34.03,64.48,251.67,197,7,2021,27.611
2021-07-17,22.7358,15.0339,101.0,0.5108,0.3089,33.29,82.79,254.16,198,7,2021,22.023
2021-07-18,36.0704,168.5037,759.9,0.2876,0.2394,57.72,59.85,205.31,199,7,2021,6.775
2021-07-19,-35.982,-156.0367,418.6,0.3307,0.2545,49.67,55.03,234.36,200,7,2021,7.871
2021-07-20,-39.9021,53.3945,807.1,0.2328,0.2307,41.22,48.31,214.46,201,7,2021,5.202
2021-07-21,-47.4519,-153.322,415.5,0.269,0.3198,23.66,54.12,204.71,202,7,2021,5.206
2021-07-22,16.3716,-44.8312,162.8,0.2747,0.3498,17.92,71.8,279.79,203,7,2021,21.803
2021-07-23,24.7771,109.3732,233.3,0.4826,0.3001,98.35,63.07,165.84,204,7,2021,7.604
2021-07-24,-56.2097,-23.95,320.6,0.2731,0.2381,25.43,42.72,246.83,205,7,2021,2.372
2021-07-25,52.3455,178.9856,564.8,0.3561,0.3653,65.52,58.17,166.8,206,7,2021,1.416
2021-07-26,-53.7634,21.2613,775.4,0.2989,0.2486,28.25,38.98,211.2,207,7,2021,-0.585
2021-07-27,4.9556,-64.3816,1039.7,0.2458,0.2051,7.12,71.16,292.34,208,7,2021,22.316
2021-07-28,25.0873,-100.7599,637.2,0.3422,0.3325,10.05,47.63,275.9,209,7,2021,15.345
2021-07-29,44.5163,-53.8126,765.1,0.3951,0.2433,11.17,54.81,259.94,210,7,2021,6.917
2021-07-30,25.6904,-45.888,68.0,0.2286,0.3628,21.62,66.14,289.91,211,7,2021,12.209
2021-07-31,36.2074,-155.2631,162.6,0.4164,0.2895,21.0,63.0,230.79,212,7,2021,7.66
2021-08-01,-19.266,-46.9533,640.0,0.2597,0.3509,13.09,52.69,301.33,213,8,2021,15.309
2021-08-02,37.779,-12.8741,467.1,0.2766,0.381,52.92,62.74,200.07,214,8,2021,-0.512
2021-08-03,-50.3862,80.1856,343.0,0.3583,0.2401,78.06,77.28,118.74,215,8,2021,-4.563
2021-08-04,47.378,56.4226,454.9,0.2384,0.2769,70.9,65.62,163.27,216,8,2021,-1.681
2021-08-05,5.7111,75.1556,429.3,0.336,0.3294,67.19,75.07,201.43,217,8,2021,20.952
2021-08-06,38.0757,-176.9891,813.5,0.2758,0.3944,40.34,42.85,207.48,218,8,2021,3.649
2021-08-07,-5.7218,-101.6397,818.0,0.3367,0.3045,12.96,57.64,231.99,219,8,2021,20.149
2021-08-08,17.2293,58.2063,517.7,0.0776,0.3062,42.7,55.34,211.34,220,8,2021,15.034
2021-08-09,3.1683,-5.7638,638.3,0.1329,0.3658,43.44,56.59,196.67,221,8,2021,14.595
2021-08-10,27.7907,-178.0871,505.6,0.362,0.3043,21.73,73.42,252.01,222,8,2021,8.357
2021-08-11,-50.2044,109.6181,115.5,0.3757,0.3191,43.93,63.57,216.85,223,8,2021,6.03
2021-08-12,-52.7577,98.2114,602.6,0.1735,0.2317,77.09,50.38,128.98,224,8,2021,-6.69
2021-08-13,-30.3476,17.4309,257.8,0.2621,0.4469,74.5,66.71,145.74,225,8,2021,6.094
2021-08-14,-40.8546,-156.0732,721.6,0.3015,0.2596,37.79,37.42,226.67,226,8,2021,5.139
2021-08-15,44.614,95.9454,177.8,0.3331,0.3077,76.49,61.63,134.57,227,8,2021,-5.023
2021-08-16,-33.6943,30.1369,414.3,0.0693,0.3362,46.35,53.83,177.32,228,8,2021,4.022
2021-08-17,57.1038,101.5056,38.1,0.151,0.4039,39.53,53.24,178.7,229,8,2021,-4.532
2021-08-18,-19.5725,90.6289,521.4,0.2427,0.2866,69.18,67.6,172.51,230,8,2021,8.447
2021-08-19,-38.1459,109.0807,286.4,0.3271,0.4364,67.44,51.62,170.39,231,8,2021,-0.792
2021-08-20,34.7638,6.4829,337.9,0.5067,0.3804,43.33,63.71,186.67,232,8,2021,1.208
2021-08-21,19.0449,-129.4832,468.3,0.2431,0.3789,20.93,60.77,235.57,233,8,2021,9.751
2021-08-22,-0.2165,61.6167,68.8,0.1274,0.3167,72.03,75.05,189.51,234,8,2021,16.966
2021-08-23,6.6436,43.3706,652.5,0.3044,0.3954,38.95,56.2,188.19,235,8,2021,17.05
2021-08-24,26.3042,87.2111,300.5,0.3834,0.3207,48.37,72.52,152.23,236,8,2021,10.446
2021-08-25,-32.5854,-118.8428,458.2,0.2536,0.4151,7.36,65.21,260.4,237,8,2021,8.354
2021-08-26,59.5601,-109.8089,83.0,0.1155,0.2634,22.46,62.3,221.14,238,8,2021,-3.582
2021-08-27,56.9752,140.5474,64.3,0.3029,0.3118,36.39,54.2,188.38,239,8,2021,-7.074
2021-08-28,18.0391,89.992,116.5,0.3111,0.3412,49.74,50.13,200.25,240,8,2021,11.151
2021-08-29,-36.0549,146.9623,642.7,0.1251,0.3029,40.32,53.93,215.78,241,8,2021,1.1
2021-08-30,21.6274,93.1375,971.0,0.2753,0.406,56.06,45.51,132.0,242,8,2021,1.965
2021-08-31,-51.3362,34.9759,22.1,0.3037,0.3575,29.15,74.94,199.7,243,8,2021,-2.254
2021-09-01,-56.3217,55.4878,730.7,0.3126,0.3828,57.79,62.75,215.06,244,9,2021,-8.877
2021-09-02,-29.0781,140.0861,567.9,0.2172,0.2762,71.54,53.98,162.31,245,9,2021,3.4
2021-09-03,-4.4852,28.3704,177.7,0.1979,0.4358,51.54,49.72,194.69,246,9,2021,18.389
2021-09-04,44.1927,47.6609,83.5,0.3261,0.4715,77.9,70.38,162.27,247,9,2021,-6.932
2021-09-05,27.2603,-123.6684,241.0,0.0972,0.3477,43.36,48.15,191.82,248,9,2021,8.041
2021-09-06,29.1248,-9.3884,333.4,0.2584,0.4639,48.4,52.58,199.27,249,9,2021,1.872
2021-09-07,-8.9408,77.903,465.2,0.0869,0.3726,60.68,44.97,179.54,250,9,2021,9.042
2021-09-08,-18.4878,-82.4606,214.4,0.3244,0.3127,20.51,61.89,235.48,251,9,2021,13.015
2021-09-09,-15.4753,-107.1885,451.8,0.1917,0.3691,32.35,68.76,200.12,252,9,2021,11.793
2021-09-10,58.5179,-67.0223,576.2,0.2983,0.3757,15.71,57.27,232.39,253,9,2021,-7.5
2021-09-11,-55.1869,-93.0598,406.2,0.2237,0.2887,0.0,53.95,240.73,254,9,2021,-4.719
2021-09-12,44.0438,-102.6315,563.1,0.0653,0.3221,27.86,37.6,211.3,255,9,2021,-1.574
2021-09-13,9.441,-27.0537,272.2,0.3553,0.4207,13.94,68.54,209.22,256,9,2021,14.097
2021-09-14,-7.3661,146.8219,174.8,0.3669,0.3926,36.51,56.91,182.55,257,9,2021,12.085
2021-09-15,27.0309,2.5415,723.1,0.2885,0.4079,40.89,56.1,185.51,258,9,2021,-1.025
2021-09-16,-1.5997,-112.3487,64.4,0.1337,0.4069,20.08,58.17,203.47,259,9,2021,17.607
2021-09-17,44.8108,-152.2902,74.2,0.1489,0.3774,9.52,70.25,227.14,260,9,2021,-1.32
2021-09-18,48.0842,70.6162,228.8,0.1887,0.3261,61.35,58.77,155.93,261,9,2021,-6.07
2021-09-19,-9.3935,-42.1924,65.1,0.1346,0.4065,41.06,61.13,198.01,262,9,2021,14.487
2021-09-20,-26.7807,115.8591,133.0,0.3638,0.3352,41.07,70.14,208.56,263,9,2021,5.141
2021-09-21,11.082,57.4239,437.6,0.2169,0.4595,75.94,78.84,127.89,264,9,2021,6.91
2021-09-22,49.4836,106.6469,439.3,0.0,0.3146,35.76,62.29,223.64,265,9,2021,-7.337
2021-09-23,-34.7205,-82.0994,59.1,0.2189,0.4286,51.95,62.61,191.42,266,9,2021,5.344
2021-09-24,14.756,69.2492,104.9,0.164,0.3823,52.53,61.74,181.8,267,9,2021,9.664
2021-09-25,15.7872,-84.9377,729.7,0.1903,0.4037,22.26,47.61,220.06,268,9,2021,14.258
2021-09-26,27.9736,158.0647,498.6,0.1525,0.3572,19.09,46.07,227.99,269,9,2021,5.756
2021-09-27,-44.2119,49.0947,1130.0,0.2531,0.3065,54.18,42.58,192.59,270,9,2021,-7.866
2021-09-28,25.899,-63.1758,772.1,0.3023,0.2975,25.58,46.74,236.19,271,9,2021,2.868
2021-09-29,49.0839,-82.9757,757.7,0.194,0.2954,18.86,59.05,248.44,272,9,2021,-9.834
2021-09-30,-38.438,-111.2664,255.1,0.1444,0.3513,12.92,48.35,231.46,273,9,2021,-0.699
2021-10-01,-31.4948,70.0707,605.5,0.1811,0.3885,44.6,67.87,194.19,274,10,2021,-3.216
2021-10-02,56.5674,-101.2624,278.8,0.1571,0.3831,37.34,66.48,220.86,275,10,2021,-8.551
2021-10-03,-38.2828,34.3092,79.6,0.0984,0.3454,51.74,60.98,159.96,276,10,2021,-2.607
2021-10-04,42.5262,-84.7314,367.2,0.232,0.3163,43.2,59.14,178.91,277,10,2021,-2.689
2021-10-05,-0.9267,58.3088,678.1,0.2467,0.3275,49.12,49.19,176.82,278,10,2021,17.37
2021-10-06,-30.3323,113.3783,500.3,0.3415,0.403,51.84,62.03,190.48,279,10,2021,0.709
2021-10-07,44.49,100.0891,51.4,0.2985,0.4256,71.92,76.08,160.71,280,10,2021,-0.5
2021-10-08,-6.5634,93.9065,597.0,0.133,0.4612,35.61,46.67,192.52,281,10,2021,8.714
2021-10-09,1.7781,-112.4199,45.0,0.2849,0.434,3.31,49.69,215.58,282,10,2021,19.468
2021-10-10,-16.892,-148.1814,386.7,0.1042,0.4237,45.92,63.32,186.92,283,10,2021,5.206
2021-10-11,11.1541,71.6216,178.7,0.2722,0.4798,41.4,66.01,170.63,284,10,2021,12.918
2021-10-12,-40.3771,-47.395,212.5,0.1299,0.3788,0.0,48.21,221.23,285,10,2021,-3.986
2021-10-13,-13.0702,-24.3554,606.5,0.1015,0.4253,59.78,45.6,136.62,286,10,2021,3.409
2021-10-14,56.3295,-168.7863,116.1,0.191,0.315,15.2,53.49,234.77,287,10,2021,-5.33
2021-10-15,-29.024,-86.5525,1078.1,0.0,0.3092,22.8,36.58,244.93,288,10,2021,5.598
2021-10-16,18.8084,-167.8765,428.4,0.0296,0.3531,36.84,50.93,197.89,289,10,2021,8.075
2021-10-17,-20.9772,136.5069,60.9,0.187,0.3843,11.61,60.16,239.48,290,10,2021,7.101
2021-10-18,32.8168,-92.3772,448.1,0.2051,0.3737,16.01,50.87,252.34,291,10,2021,0.787
2021-10-19,-44.2952,20.6414,533.7,0.149,0.4485,53.78,47.39,141.02,292,10,2021,-1.812
2021-10-20,56.3785,-165.9674,259.8,0.0134,0.3327,40.47,54.08,201.92,293,10,2021,-9.982
2021-10-21,-5.5453,60.0651,277.0,0.1354,0.4494,70.88,60.23,147.84,294,10,2021,8.907
2021-10-22,-31.6739,-63.7102,464.2,0.2437,0.3476,16.26,54.75,241.08,295,10,2021,8.075
2021-10-23,-51.1804,143.2509,207.6,0.2422,0.3218,62.65,73.32,149.7,296,10,2021,-5.229
2021-10-24,-39.6291,139.7225,857.3,0.1987,0.2901,42.59,56.2,174.24,297,10,2021,-0.414
2021-10-25,2.3729,-62.8954,635.7,0.3409,0.3501,1.04,41.37,257.58,298,10,2021,16.948
2021-10-26,-19.5596,144.3459,649.1,0.2614,0.4048,32.19,60.73,241.16,299,10,2021,3.595
2021-10-27,39.466,178.6168,86.5,0.1321,0.3547,18.55,67.4,245.11,300,10,2021,2.21
2021-10-28,-8.2935,117.1496,268.2,0.2028,0.4298,72.94,55.69,138.33,301,10,2021,12.114
2021-10-29,-30.1543,124.1537,179.8,0.0805,0.3739,33.83,43.96,179.84,302,10,2021,6.329
2021-10-30,14.0574,-90.3569,102.2,0.2229,0.3601,24.11,63.01,189.1,303,10,2021,16.845
2021-10-31,24.8133,27.6129,444.1,0.3412,0.4758,45.28,60.09,217.3,304,10,2021,1.291
2021-11-01,-39.955,-155.7879,84.9,0.287,0.3443,30.26,53.25,193.53,305,11,2021,4.944
2021-11-02,-39.8857,-145.8295,562.2,0.3614,0.4062,49.22,44.28,178.19,306,11,2021,-3.255
2021-11-03,-55.5994,179.6013,128.1,0.1734,0.3013,33.56,60.67,232.75,307,11,2021,-2.54
2021-11-04,28.3682,-62.4099,987.6,0.3726,0.3954,31.45,50.31,181.56,308,11,2021,1.755
2021-11-05,19.6565,89.3462,58.5,0.2278,0.4127,60.56,59.5,201.46,309,11,2021,7.764
2021-11-06,-3.0443,110.3994,387.7,0.4029,0.3823,56.47,61.41,174.18,310,11,2021,14.658
2021-11-07,41.3005,128.8884,616.7,0.2319,0.2228,90.07,44.36,103.0,311,11,2021,-6.861
2021-11-08,36.6804,179.1462,71.7,0.313,0.3463,18.68,60.83,229.48,312,11,2021,5.896
2021-11-09,10.2425,-93.0613,641.0,0.4111,0.427,39.37,63.94,192.55,313,11,2021,10.482
2021-11-10,44.1926,-165.4737,191.7,0.2208,0.3594,44.83,58.04,203.84,314,11,2021,1.888
2021-11-11,-35.2991,-31.9711,880.8,0.2752,0.3654,22.22,35.57,218.36,315,11,2021,4.893
2021-11-12,-46.5696,-133.171,305.7,0.3728,0.2412,49.85,58.14,149.91,316,11,2021,3.298
2021-11-13,-27.63,-171.9267,61.4,0.2539,0.312,9.47,53.46,248.8,317,11,2021,12.838
2021-11-14,-53.1496,-50.2463,180.3,0.11,0.3359,16.8,62.17,209.99,318,11,2021,-1.387
2021-11-15,3.7403,102.1458,623.6,0.4998,0.3774,41.43,63.83,213.33,319,11,2021,20.834
2021-11-16,52.3927,23.825,66.2,0.2034,0.375,54.26,46.49,158.5,320,11,2021,-4.176
2021-11-17,-55.2788,-67.3999,0.3,0.2659,0.3017,4.84,72.9,246.23,321,11,2021,-4.508
2021-11-18,-45.3468,55.5631,211.4,0.3827,0.3417,62.99,53.36,176.18,322,11,2021,0.937
2021-11-19,-5.7361,-96.4735,170.8,0.2393,0.35,17.33,77.82,244.79,323,11,2021,15.676
2021-11-20,52.065,-174.8227,1028.2,0.1652,0.2607,31.0,47.39,224.57,324,11,2021,1.323
2021-11-21,-22.0613,95.1672,73.4,0.3265,0.226,65.75,52.97,190.12,325,11,2021,16.602
2021-11-22,0.8682,44.5475,632.6,0.1332,0.3653,50.0,41.75,179.96,326,11,2021,24.167
2021-11-23,-55.0113,94.4289,383.8,0.2451,0.3113,43.61,62.63,200.0,327,11,2021,-3.852
2021-11-24,-42.1988,-165.9823,93.8,0.3192,0.2855,77.18,61.06,89.99,328,11,2021,2.414
2021-11-25,58.3956,121.3631,297.6,0.2502,0.2149,49.77,59.57,196.64,329,11,2021,-5.145
2021-11-26,55.8142,43.0294,613.6,0.1309,0.3295,20.38,69.54,231.53,330,11,2021,-2.671
2021-11-27,-59.4072,22.8223,224.7,0.4436,0.2791,35.13,58.51,194.6,331,11,2021,-5.469
2021-11-28,54.2174,44.8611,777.2,0.3064,0.3253,35.1,55.07,223.78,332,11,2021,-9.935
2021-11-29,16.6944,131.196,708.6,0.4809,0.4189,67.44,73.19,206.29,333,11,2021,8.715
2021-11-30,44.1502,31.2971,667.6,0.2921,0.198,55.21,58.53,183.92,334,11,2021,-2.607
2021-12-01,-5.4312,29.1421,116.1,0.2624,0.2893,55.72,47.44,185.06,335,12,2021,25.64
2021-12-02,1.8715,176.6445,131.9,0.3822,0.3118,35.62,70.72,238.68,336,12,2021,28.539
2021-12-03,-1.3384,92.4229,54.6,0.3383,0.3928,55.79,54.32,179.56,337,12,2021,19.93
2021-12-04,20.0237,-20.7742,378.5,0.2406,0.2319,27.34,73.2,234.41,338,12,2021,18.033
2021-12-05,-43.2418,74.6629,518.3,0.4889,0.3945,58.07,53.77,218.14,339,12,2021,5.797
2021-12-06,-56.4032,-39.877,568.6,0.2669,0.2917,39.71,86.5,215.72,340,12,2021,-8.567
2021-12-07,-23.0484,-97.6048,296.8,0.1864,0.3011,25.22,73.95,215.64,341,12,2021,12.463
2021-12-08,24.5617,34.8667,363.2,0.507,0.2932,58.94,56.72,167.31,342,12,2021,11.733
2021-12-09,-35.7776,154.1456,189.0,0.3187,0.2736,56.22,63.74,207.04,343,12,2021,10.63
2021-12-10,20.8119,154.4902,816.5,0.3255,0.3525,61.88,61.8,219.47,344,12,2021,8.313
2021-12-11,56.3894,-56.9141,468.7,0.1764,0.2249,27.57,64.33,203.64,345,12,2021,-1.038
2021-12-12,-48.7319,9.9639,824.1,0.5425,0.2994,48.84,62.91,219.11,346,12,2021,-0.48
2021-12-13,20.7123,-103.8111,213.6,0.2719,0.2741,38.41,74.76,267.48,347,12,2021,18.037
2021-12-14,-6.75,178.4272,675.0,0.4174,0.2555,30.57,56.99,294.6,348,12,2021,23.122
2021-12-15,44.1771,173.2024,954.0,0.4802,0.409,29.53,51.63,251.28,349,12,2021,2.927
2021-12-16,-38.742,53.8232,824.7,0.4424,0.3013,38.36,53.01,245.93,350,12,2021,7.195
2021-12-17,23.1151,109.5891,136.9,0.4132,0.3141,61.59,74.79,167.2,351,12,2021,19.845
2021-12-18,40.5738,77.4361,198.5,0.238,0.3326,31.72,65.43,288.52,352,12,2021,8.727
2021-12-19,53.3537,33.537,161.9,0.316,0.1977,57.98,66.8,186.92,353,12,2021,0.362
2021-12-20,21.9898,-160.7947,495.7,0.4538,0.3644,31.78,69.59,239.83,354,12,2021,17.974
2021-12-21,-0.339,-16.2848,574.5,0.3687,0.1509,51.41,38.24,229.62,355,12,2021,28.287
2021-12-22,14.1417,62.9231,35.6,0.4698,0.2346,47.73,71.96,269.84,356,12,2021,20.262
2021-12-23,44.2686,63.9114,327.1,0.4973,0.2422,54.91,67.23,257.9,357,12,2021,14.195
2021-12-24,8.4732,-45.6759,508.0,0.5578,0.2975,42.53,80.23,253.67,358,12,2021,22.341
2021-12-25,-56.3536,159.0091,876.8,0.3006,0.2699,67.91,37.57,205.19,359,12,2021,-0.924
2021-12-26,51.7138,-119.7515,95.1,0.6546,0.25,12.43,87.24,274.49,360,12,2021,9.175
2021-12-27,22.7432,0.1294,322.3,0.5471,0.2595,42.77,66.86,229.2,361,12,2021,23.802
2021-12-28,21.1816,68.7182,176.1,0.4763,0.2089,63.05,71.77,250.98,362,12,2021,16.036
2021-12-29,-34.119,70.9689,758.4,0.5801,0.1799,64.51,76.99,200.48,363,12,2021,11.321
2021-12-30,19.0663,53.51,835.0,0.7246,0.2894,52.14,67.57,271.86,364,12,2021,24.661
2021-12-31,-12.7363,-80.8962,293.4,0.3524,0.2853,39.47,66.65,289.6,365,12,2021,25.216
2022-01-01,18.148,-123.7656,257.7,0.4777,0.3268,0.0,68.11,334.78,1,1,2022,22.674
2022-01-02,-47.2088,48.9385,118.5,0.2404,0.207,48.76,58.2,266.14,2,1,2022,9.28
2022-01-03,18.9414,35.7488,990.5,0.5293,0.2773,58.4,55.44,281.64,3,1,2022,19.893
2022-01-04,59.9296,-115.4318,54.9,0.5073,0.2306,28.8,62.17,243.46,4,1,2022,10.712
2022-01-05,-54.2146,73.8501,608.7,0.4803,0.302,79.5,60.03,162.19,5,1,2022,1.705
2022-01-06,57.2609,-16.1381,442.5,0.4195,0.2927,52.41,38.39,178.83,6,1,2022,7.559
2022-01-07,-11.171,60.3938,804.6,0.3292,0.2429,53.11,58.81,297.65,7,1,2022,20.74
2022-01-08,44.4904,121.4521,33.1,0.5498,0.2183,76.56,69.28,187.21,8,1,2022,8.194
2022-01-09,33.8863,-118.8978,6.8,0.6748,0.2788,11.78,70.03,326.89,9,1,2022,21.147
2022-01-10,8.042,-173.1078,738.4,0.4913,0.2569,51.56,60.95,244.8,10,1,2022,30.159
2022-01-11,28.6139,100.4769,470.1,0.5882,0.191,86.82,50.38,228.75,11,1,2022,19.147
2022-01-12,45.4219,39.4911,318.0,0.3749,0.162,70.94,82.02,193.01,12,1,2022,10.145
2022-01-13,-11.5032,71.8702,84.3,0.6102,0.203,60.59,69.91,225.07,13,1,2022,29.801
2022-01-14,-20.756,121.7358,454.6,0.5257,0.2923,52.03,62.24,254.64,14,1,2022,26.045
2022-01-15,20.1112,109.0119,635.1,0.4942,0.2714,35.98,50.7,273.79,15,1,2022,23.178
2022-01-16,36.9415,165.9313,28.3,0.4854,0.1618,49.52,69.52,263.88,16,1,2022,21.194
2022-01-17,31.4742,12.9366,865.7,0.5324,0.1547,27.75,71.53,289.75,17,1,2022,16.639
2022-01-18,35.7376,-4.1416,509.3,0.6108,0.2766,26.66,74.94,301.99,18,1,2022,23.476
2022-01-19,-7.73,-35.3206,188.1,0.4642,0.1455,10.58,75.01,326.49,19,1,2022,32.728
2022-01-20,38.1401,-124.6712,506.9,0.5401,0.2357,16.65,68.66,290.61,20,1,2022,16.446
2022-01-21,-45.5749,26.1386,832.9,0.5719,0.1821,48.39,55.36,236.8,21,1,2022,14.178
2022-01-22,5.3387,-80.2755,625.6,0.5005,0.2757,24.39,46.12,356.58,22,1,2022,35.178
2022-01-23,-59.309,151.6707,351.4,0.7463,0.182,40.48,67.64,246.81,23,1,2022,11.153
2022-01-24,-21.0497,29.9487,209.7,0.5283,0.251,66.02,65.06,209.37,24,1,2022,25.888
2022-01-25,-16.0246,33.4225,855.6,0.5542,0.1991,47.89,68.74,269.9,25,1,2022,23.235
2022-01-26,-12.4593,-52.2271,554.9,0.5296,0.1993,12.38,65.36,338.28,26,1,2022,36.539
2022-01-27,23.4561,-161.2838,946.5,0.806,0.0898,36.98,78.04,331.06,27,1,2022,27.533
2022-01-28,-13.373,-168.5722,257.1,0.6916,0.0722,65.49,81.95,279.11,28,1,2022,34.608
2022-01-29,-6.1568,-27.5993,286.2,0.5493,0.1676,35.76,62.13,288.17,29,1,2022,34.88
2022-01-30,-31.4947,-149.5565,346.7,0.7439,0.1992,24.42,51.73,357.24,30,1,2022,28.815
2022-01-31,-15.2098,38.4649,208.2,0.6691,0.1202,29.53,84.11,314.25,31,1,2022,33.374
2022-02-01,-32.7276,137.1503,200.6,0.6668,0.1296,50.31,83.92,295.56,32,2,2022,26.652
2022-02-02,-51.2165,137.8493,550.6,0.5895,0.2276,56.95,49.87,213.72,33,2,2022,16.484
2022-02-03,12.4138,57.2563,318.2,0.5884,0.1973,51.01,82.09,239.21,34,2,2022,31.435
2022-02-04,20.1855,-103.9565,549.4,0.6975,0.1634,0.0,69.53,332.09,35,2,2022,28.211
2022-02-05,14.3388,130.6789,581.4,0.6165,0.2047,42.41,65.22,236.22,36,2,2022,35.117
2022-02-06,-4.3807,138.9936,1162.0,0.8597,0.1024,74.94,75.91,299.06,37,2,2022,33.719
2022-02-07,-14.4257,-109.2047,173.9,0.5524,0.1439,42.62,81.89,307.16,38,2,2022,31.774
2022-02-08,43.6,85.4734,76.4,0.8125,0.2649,46.64,81.62,249.63,39,2,2022,21.223
2022-02-09,2.2898,-76.853,398.4,0.6793,0.1582,30.62,72.34,335.66,40,2,2022,36.27
2022-02-10,-2.4982,108.9505,20.9,0.7243,0.1592,41.24,80.34,315.43,41,2,2022,43.761
2022-02-11,-56.923,179.0056,892.8,0.7363,0.3112,61.41,57.33,238.3,42,2,2022,6.398
2022-02-12,-19.0503,-169.1906,186.7,0.6337,0.0845,39.93,69.32,332.98,43,2,2022,33.795
2022-02-13,-14.3765,143.0517,73.8,0.7893,0.19,66.27,65.66,267.34,44,2,2022,35.818
2022-02-14,-12.1413,44.147,111.5,0.4367,0.2307,28.2,63.73,314.68,45,2,2022,39.413
2022-02-15,9.6207,170.4177,587.4,0.64,0.1286,53.49,60.32,312.86,46,2,2022,36.324
2022-02-16,4.0323,-12.5966,236.9,0.6243,0.1848,35.52,62.58,341.69,47,2,2022,43.031
2022-02-17,12.9486,125.0597,43.3,0.5926,0.0934,69.15,72.57,275.11,48,2,2022,35.758
2022-02-18,31.786,-157.5381,966.1,0.6875,0.1205,46.08,56.02,335.78,49,2,2022,25.521
2022-02-19,37.5583,-59.2995,42.5,0.7452,0.1791,23.79,79.29,310.08,50,2,2022,27.584
2022-02-20,26.1748,-155.874,314.2,0.7907,0.1864,22.81,54.88,316.86,51,2,2022,32.798
2022-02-21,54.6628,171.1235,560.9,0.7159,0.2384,54.78,64.77,253.4,52,2,2022,10.755
2022-02-22,-57.8121,114.1106,352.5,0.6239,0.2653,57.35,68.5,222.01,53,2,2022,11.44
2022-02-23,-36.5066,126.9171,492.1,0.7576,0.1501,42.9,64.66,304.13,54,2,2022,26.703
2022-02-24,-59.0925,157.6675,122.0,0.7071,0.2472,33.8,70.59,252.42,55,2,2022,15.825
2022-02-25,17.697,-149.3627,629.1,0.8352,0.1155,7.65,51.41,360.64,56,2,2022,37.923
2022-02-26,47.7637,-41.1849,85.1,0.7942,0.2113,19.18,78.17,351.35,57,2,2022,23.529
2022-02-27,-30.7821,-154.4274,577.1,0.741,0.1521,47.91,72.64,288.6,58,2,2022,25.256
2022-02-28,51.2441,-104.1145,742.3,0.6277,0.1925,23.27,66.35,285.95,59,2,2022,16.9
2022-03-01,-52.7679,-97.4283,644.6,0.6527,0.1933,12.22,73.77,339.41,60,3,2022,18.256
2022-03-02,52.1323,-11.1214,400.5,0.6665,0.0899,48.22,69.34,242.61,61,3,2022,18.892
